logged_at,route,id,frame_index,timestamp,visibility,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,brightness,baseline_signature,baseline_brightness,z_threshold,shoulder_threshold,round_shoulder_ratio,round_shoulder_z_threshold,dark_mode,dark_abs_threshold,dark_relative_ratio
2026-05-13T05:49:04.198Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,1,2026-05-13T05:48:56.185Z,0.998511,0.55154,0.519122,-0.133161,0.635478,0.481161,-0.07614,0.464548,0.479152,-0.08644,0.770527,0.83817,-0.045442,0.300033,0.887275,-0.060456,144,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.198Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,2,2026-05-13T05:48:57.192Z,0.998413,0.537473,0.530514,-0.120029,0.630454,0.484303,-0.068565,0.467479,0.484861,-0.073752,0.770449,0.844228,-0.04301,0.305723,0.884314,-0.045971,144,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.198Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,3,2026-05-13T05:48:58.202Z,0.998095,0.534344,0.57384,-0.131427,0.601791,0.503956,-0.083158,0.4542,0.529545,-0.088513,0.754998,0.794473,-0.052973,0.325444,0.84177,-0.060452,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.199Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,4,2026-05-13T05:48:59.185Z,0.998188,0.534648,0.612419,-0.169701,0.616775,0.519426,-0.124089,0.448386,0.539523,-0.124894,0.76843,0.805212,-0.0879,0.32677,0.827718,-0.088314,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.199Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,5,2026-05-13T05:49:00.198Z,0.998195,0.507233,0.599179,-0.142425,0.594354,0.512954,-0.098173,0.446847,0.53363,-0.095111,0.768384,0.814545,-0.066227,0.327207,0.828395,-0.064573,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.199Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,6,2026-05-13T05:49:01.203Z,0.99823,0.530322,0.561882,-0.137486,0.601383,0.494914,-0.089224,0.445567,0.524812,-0.093307,0.764471,0.800965,-0.058462,0.316836,0.832455,-0.066088,139,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.199Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,7,2026-05-13T05:49:02.188Z,0.998276,0.628967,0.434576,-0.105815,0.593325,0.453066,-0.049126,0.492869,0.463851,-0.074427,0.751734,0.807301,-0.018307,0.316697,0.828791,-0.060773,141,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.199Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,8,2026-05-13T05:49:03.188Z,0.998326,0.540931,0.525915,-0.133394,0.608269,0.468226,-0.085538,0.44924,0.501257,-0.087525,0.771649,0.81976,-0.055634,0.315349,0.830447,-0.061711,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:04.199Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,9,2026-05-13T05:49:04.191Z,0.998469,0.500114,0.292588,-0.107578,0.577123,0.279498,-0.05588,0.434716,0.301752,-0.056892,0.764623,0.660386,-0.032333,0.289737,0.669039,-0.034582,130,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,0,2026-05-13T05:48:56.185Z,0.998511,0.55154,0.519122,-0.133161,0.635478,0.481161,-0.07614,0.464548,0.479152,-0.08644,0.770527,0.83817,-0.045442,0.300033,0.887275,-0.060456,144,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,1,2026-05-13T05:48:57.192Z,0.998413,0.537473,0.530514,-0.120029,0.630454,0.484303,-0.068565,0.467479,0.484861,-0.073752,0.770449,0.844228,-0.04301,0.305723,0.884314,-0.045971,144,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,2,2026-05-13T05:48:58.202Z,0.998095,0.534344,0.57384,-0.131427,0.601791,0.503956,-0.083158,0.4542,0.529545,-0.088513,0.754998,0.794473,-0.052973,0.325444,0.84177,-0.060452,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,3,2026-05-13T05:48:59.185Z,0.998188,0.534648,0.612419,-0.169701,0.616775,0.519426,-0.124089,0.448386,0.539523,-0.124894,0.76843,0.805212,-0.0879,0.32677,0.827718,-0.088314,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,4,2026-05-13T05:49:00.198Z,0.998195,0.507233,0.599179,-0.142425,0.594354,0.512954,-0.098173,0.446847,0.53363,-0.095111,0.768384,0.814545,-0.066227,0.327207,0.828395,-0.064573,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,5,2026-05-13T05:49:01.203Z,0.99823,0.530322,0.561882,-0.137486,0.601383,0.494914,-0.089224,0.445567,0.524812,-0.093307,0.764471,0.800965,-0.058462,0.316836,0.832455,-0.066088,139,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,6,2026-05-13T05:49:02.188Z,0.998276,0.628967,0.434576,-0.105815,0.593325,0.453066,-0.049126,0.492869,0.463851,-0.074427,0.751734,0.807301,-0.018307,0.316697,0.828791,-0.060773,141,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,7,2026-05-13T05:49:03.188Z,0.998326,0.540931,0.525915,-0.133394,0.608269,0.468226,-0.085538,0.44924,0.501257,-0.087525,0.771649,0.81976,-0.055634,0.315349,0.830447,-0.061711,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,8,2026-05-13T05:49:04.191Z,0.998469,0.500114,0.292588,-0.107578,0.577123,0.279498,-0.05588,0.434716,0.301752,-0.056892,0.764623,0.660386,-0.032333,0.289737,0.669039,-0.034582,130,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:05.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,9,2026-05-13T05:49:05.193Z,0.991776,0.481173,0.731563,-0.101278,0.470647,0.695508,-0.090384,0.437408,0.731049,-0.094852,0.476835,0.836929,-0.066889,0.390947,0.91509,-0.072748,108,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,0,2026-05-13T05:48:57.192Z,0.998413,0.537473,0.530514,-0.120029,0.630454,0.484303,-0.068565,0.467479,0.484861,-0.073752,0.770449,0.844228,-0.04301,0.305723,0.884314,-0.045971,144,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,1,2026-05-13T05:48:58.202Z,0.998095,0.534344,0.57384,-0.131427,0.601791,0.503956,-0.083158,0.4542,0.529545,-0.088513,0.754998,0.794473,-0.052973,0.325444,0.84177,-0.060452,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,2,2026-05-13T05:48:59.185Z,0.998188,0.534648,0.612419,-0.169701,0.616775,0.519426,-0.124089,0.448386,0.539523,-0.124894,0.76843,0.805212,-0.0879,0.32677,0.827718,-0.088314,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,3,2026-05-13T05:49:00.198Z,0.998195,0.507233,0.599179,-0.142425,0.594354,0.512954,-0.098173,0.446847,0.53363,-0.095111,0.768384,0.814545,-0.066227,0.327207,0.828395,-0.064573,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,4,2026-05-13T05:49:01.203Z,0.99823,0.530322,0.561882,-0.137486,0.601383,0.494914,-0.089224,0.445567,0.524812,-0.093307,0.764471,0.800965,-0.058462,0.316836,0.832455,-0.066088,139,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,5,2026-05-13T05:49:02.188Z,0.998276,0.628967,0.434576,-0.105815,0.593325,0.453066,-0.049126,0.492869,0.463851,-0.074427,0.751734,0.807301,-0.018307,0.316697,0.828791,-0.060773,141,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,6,2026-05-13T05:49:03.188Z,0.998326,0.540931,0.525915,-0.133394,0.608269,0.468226,-0.085538,0.44924,0.501257,-0.087525,0.771649,0.81976,-0.055634,0.315349,0.830447,-0.061711,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,7,2026-05-13T05:49:04.191Z,0.998469,0.500114,0.292588,-0.107578,0.577123,0.279498,-0.05588,0.434716,0.301752,-0.056892,0.764623,0.660386,-0.032333,0.289737,0.669039,-0.034582,130,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,8,2026-05-13T05:49:05.193Z,0.991776,0.481173,0.731563,-0.101278,0.470647,0.695508,-0.090384,0.437408,0.731049,-0.094852,0.476835,0.836929,-0.066889,0.390947,0.91509,-0.072748,108,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:06.207Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,9,2026-05-13T05:49:06.194Z,0.991169,0.449746,0.627032,-0.097607,0.380022,0.628718,-0.125885,0.483978,0.633632,-0.125046,0.277685,0.798056,-0.101548,0.612319,0.773109,-0.106488,116,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,0,2026-05-13T05:48:58.202Z,0.998095,0.534344,0.57384,-0.131427,0.601791,0.503956,-0.083158,0.4542,0.529545,-0.088513,0.754998,0.794473,-0.052973,0.325444,0.84177,-0.060452,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,1,2026-05-13T05:48:59.185Z,0.998188,0.534648,0.612419,-0.169701,0.616775,0.519426,-0.124089,0.448386,0.539523,-0.124894,0.76843,0.805212,-0.0879,0.32677,0.827718,-0.088314,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,2,2026-05-13T05:49:00.198Z,0.998195,0.507233,0.599179,-0.142425,0.594354,0.512954,-0.098173,0.446847,0.53363,-0.095111,0.768384,0.814545,-0.066227,0.327207,0.828395,-0.064573,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,3,2026-05-13T05:49:01.203Z,0.99823,0.530322,0.561882,-0.137486,0.601383,0.494914,-0.089224,0.445567,0.524812,-0.093307,0.764471,0.800965,-0.058462,0.316836,0.832455,-0.066088,139,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,4,2026-05-13T05:49:02.188Z,0.998276,0.628967,0.434576,-0.105815,0.593325,0.453066,-0.049126,0.492869,0.463851,-0.074427,0.751734,0.807301,-0.018307,0.316697,0.828791,-0.060773,141,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,5,2026-05-13T05:49:03.188Z,0.998326,0.540931,0.525915,-0.133394,0.608269,0.468226,-0.085538,0.44924,0.501257,-0.087525,0.771649,0.81976,-0.055634,0.315349,0.830447,-0.061711,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,6,2026-05-13T05:49:04.191Z,0.998469,0.500114,0.292588,-0.107578,0.577123,0.279498,-0.05588,0.434716,0.301752,-0.056892,0.764623,0.660386,-0.032333,0.289737,0.669039,-0.034582,130,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,7,2026-05-13T05:49:05.193Z,0.991776,0.481173,0.731563,-0.101278,0.470647,0.695508,-0.090384,0.437408,0.731049,-0.094852,0.476835,0.836929,-0.066889,0.390947,0.91509,-0.072748,108,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,8,2026-05-13T05:49:06.194Z,0.991169,0.449746,0.627032,-0.097607,0.380022,0.628718,-0.125885,0.483978,0.633632,-0.125046,0.277685,0.798056,-0.101548,0.612319,0.773109,-0.106488,116,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:07.197Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,9,2026-05-13T05:49:07.188Z,0.966568,0.691427,0.80426,-0.014839,0.678347,0.754325,-0.008143,0.657961,0.779537,-0.015095,0.715598,0.871574,0.001202,0.604747,0.919202,-0.018135,121,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,0,2026-05-13T05:48:59.185Z,0.998188,0.534648,0.612419,-0.169701,0.616775,0.519426,-0.124089,0.448386,0.539523,-0.124894,0.76843,0.805212,-0.0879,0.32677,0.827718,-0.088314,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,1,2026-05-13T05:49:00.198Z,0.998195,0.507233,0.599179,-0.142425,0.594354,0.512954,-0.098173,0.446847,0.53363,-0.095111,0.768384,0.814545,-0.066227,0.327207,0.828395,-0.064573,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,2,2026-05-13T05:49:01.203Z,0.99823,0.530322,0.561882,-0.137486,0.601383,0.494914,-0.089224,0.445567,0.524812,-0.093307,0.764471,0.800965,-0.058462,0.316836,0.832455,-0.066088,139,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,3,2026-05-13T05:49:02.188Z,0.998276,0.628967,0.434576,-0.105815,0.593325,0.453066,-0.049126,0.492869,0.463851,-0.074427,0.751734,0.807301,-0.018307,0.316697,0.828791,-0.060773,141,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,4,2026-05-13T05:49:03.188Z,0.998326,0.540931,0.525915,-0.133394,0.608269,0.468226,-0.085538,0.44924,0.501257,-0.087525,0.771649,0.81976,-0.055634,0.315349,0.830447,-0.061711,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,5,2026-05-13T05:49:04.191Z,0.998469,0.500114,0.292588,-0.107578,0.577123,0.279498,-0.05588,0.434716,0.301752,-0.056892,0.764623,0.660386,-0.032333,0.289737,0.669039,-0.034582,130,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,6,2026-05-13T05:49:05.193Z,0.991776,0.481173,0.731563,-0.101278,0.470647,0.695508,-0.090384,0.437408,0.731049,-0.094852,0.476835,0.836929,-0.066889,0.390947,0.91509,-0.072748,108,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,7,2026-05-13T05:49:06.194Z,0.991169,0.449746,0.627032,-0.097607,0.380022,0.628718,-0.125885,0.483978,0.633632,-0.125046,0.277685,0.798056,-0.101548,0.612319,0.773109,-0.106488,116,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,8,2026-05-13T05:49:07.188Z,0.966568,0.691427,0.80426,-0.014839,0.678347,0.754325,-0.008143,0.657961,0.779537,-0.015095,0.715598,0.871574,0.001202,0.604747,0.919202,-0.018135,121,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:08.201Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,9,2026-05-13T05:49:08.193Z,0.969875,0.441866,0.289182,-0.133799,0.580741,0.338919,-0.083986,0.460746,0.313175,-0.080203,0.758334,0.72905,-0.057945,0.279076,0.744067,-0.049391,112,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,0,2026-05-13T05:49:00.198Z,0.998195,0.507233,0.599179,-0.142425,0.594354,0.512954,-0.098173,0.446847,0.53363,-0.095111,0.768384,0.814545,-0.066227,0.327207,0.828395,-0.064573,138,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,1,2026-05-13T05:49:01.203Z,0.99823,0.530322,0.561882,-0.137486,0.601383,0.494914,-0.089224,0.445567,0.524812,-0.093307,0.764471,0.800965,-0.058462,0.316836,0.832455,-0.066088,139,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,2,2026-05-13T05:49:02.188Z,0.998276,0.628967,0.434576,-0.105815,0.593325,0.453066,-0.049126,0.492869,0.463851,-0.074427,0.751734,0.807301,-0.018307,0.316697,0.828791,-0.060773,141,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,3,2026-05-13T05:49:03.188Z,0.998326,0.540931,0.525915,-0.133394,0.608269,0.468226,-0.085538,0.44924,0.501257,-0.087525,0.771649,0.81976,-0.055634,0.315349,0.830447,-0.061711,140,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,4,2026-05-13T05:49:04.191Z,0.998469,0.500114,0.292588,-0.107578,0.577123,0.279498,-0.05588,0.434716,0.301752,-0.056892,0.764623,0.660386,-0.032333,0.289737,0.669039,-0.034582,130,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,5,2026-05-13T05:49:05.193Z,0.991776,0.481173,0.731563,-0.101278,0.470647,0.695508,-0.090384,0.437408,0.731049,-0.094852,0.476835,0.836929,-0.066889,0.390947,0.91509,-0.072748,108,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,6,2026-05-13T05:49:06.194Z,0.991169,0.449746,0.627032,-0.097607,0.380022,0.628718,-0.125885,0.483978,0.633632,-0.125046,0.277685,0.798056,-0.101548,0.612319,0.773109,-0.106488,116,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,7,2026-05-13T05:49:07.188Z,0.966568,0.691427,0.80426,-0.014839,0.678347,0.754325,-0.008143,0.657961,0.779537,-0.015095,0.715598,0.871574,0.001202,0.604747,0.919202,-0.018135,121,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,8,2026-05-13T05:49:08.193Z,0.969875,0.441866,0.289182,-0.133799,0.580741,0.338919,-0.083986,0.460746,0.313175,-0.080203,0.758334,0.72905,-0.057945,0.279076,0.744067,-0.049391,112,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:09.205Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,9,2026-05-13T05:49:09.196Z,0.972805,0.494414,0.395561,-0.23589,0.637955,0.361364,-0.169545,0.446156,0.336875,-0.172164,0.812667,0.770807,-0.121781,0.272233,0.749272,-0.122467,108,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T05:49:10.196Z,posture_detect_batch,b6ac40d2-a18f-49d3-bd94-361ccbf01504,0,2026-05-13T05:49:01.203Z,0.99823,0.530322,0.561882,-0.137486,0.601383,0.494914,-0.089224,0.445567,0.524812,-0.093307,0.764471,0.800965,-0.058462,0.316836,0.832455,-0.066088,139,62242715b047e835d0802c4d5cab6ec8047d50245e9c92ade98ace821a676b2c,143.5,0.07,0.05,0.12,0.05,false,60,0.5
